gene,ISCI_primary_rank,ISCI_orthogonal,controller_verdict,therapeutic_convergence,convergence_verdict,board_category,druggability_tier,intervention_direction,penalty_flags,clinical_relevance_grade,decision_class
MRPL42,812.0,0.4325396825396825,unsupported,0.4401518015903989,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
HMBS,813.0,0.4319444444444444,unsupported,0.0127564226042428,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PPP1R3B,813.0,0.4319444444444444,unsupported,0.0727936658708966,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RRAGC,815.0,0.4319444444444444,unsupported,-0.1691030178697884,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
NCKAP1L,816.0,0.4313492063492063,unsupported,-0.2128947805317725,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TPGS2,817.0,0.4309523809523809,unsupported,-4.932933077206325e-05,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
INPP5K,818.0,0.4307539682539683,unsupported,0.2915384788060612,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MOCS3,820.0,0.4291666666666666,unsupported,-0.0265561299867624,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MRPS7,820.0,0.4291666666666666,unsupported,0.2239992055724784,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PRAM1,820.0,0.4291666666666666,unsupported,-0.1877108172330747,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
COMMD8,822.0,0.4287698412698413,unsupported,0.6127763583456268,favorable,A_manufacturing_modulation,no_chembl_target,titratable,none,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ATPAF2,823.0,0.4285714285714285,unsupported,-0.1992914521307322,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ZNF644,824.0,0.4283730158730159,unsupported,-0.3697728400266675,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SCAF4,825.0,0.4279761904761905,unsupported,0.3531570966338636,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MBD5,826.0,0.4257936507936508,unsupported,0.8271179530697924,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
IRF2,827.0,0.4251984126984127,unsupported,0.0145688441706712,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ZFPM1,828.0,0.4246031746031746,unsupported,0.9358018606332844,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ARPC2,829.0,0.4244047619047619,unsupported,0.3709436264197235,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
FBXL3,830.0,0.4236111111111111,unsupported,0.2688941659451301,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TFG,831.0,0.4236111111111111,unsupported,-0.1004780144762851,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
GNB1L,832.0,0.4234126984126984,unsupported,0.1527203223850355,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NMRAL1,833.0,0.422420634920635,unsupported,0.3846841914094272,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CARMIL2,834.0,0.4222222222222222,unsupported,0.8959796919227729,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
DTX4,835.0,0.4220238095238095,unsupported,0.0313924919535238,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ACACA,836.0,0.4212301587301587,unsupported,0.0656500742553637,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RBM27,837.0,0.4202380952380952,unsupported,-0.1800103105685634,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PDPK1,838.0,0.4198412698412698,unsupported,0.136554047053118,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CLPB,839.0,0.4184523809523809,unsupported,0.0721660194561609,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MITD1,840.0,0.4184523809523809,unsupported,0.2601203429161252,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
B4GALNT3,841.0,0.4182539682539682,unsupported,-0.0293836653409558,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
NATD1,841.0,0.4182539682539682,unsupported,0.2940789892810494,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
N6AMT1,843.0,0.4178571428571428,unsupported,0.2260607961929544,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PHF3,844.0,0.4176587301587302,unsupported,0.0902432269073875,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MTG1,844.0,0.4176587301587302,unsupported,0.7297544692704315,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
KCTD21,846.0,0.4172619047619048,unsupported,0.086489675146021,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
POGLUT3,847.0,0.417063492063492,unsupported,0.2228369616450668,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CYB5R4,848.0,0.4160714285714285,unsupported,0.0734833150935327,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
NFKB2,849.0,0.4154761904761904,unsupported,0.1556539435013216,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ANKRD61,850.0,0.4146825396825397,unsupported,0.429278771848806,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
INO80C,851.0,0.4142857142857143,unsupported,-0.4240963439699247,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
DYNC2H1,852.0,0.413095238095238,unsupported,0.3787884277207527,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MRPL21,853.0,0.4121031746031746,unsupported,0.455221262148117,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PHF19,854.0,0.4117063492063492,unsupported,-0.1747694006168547,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CNOT9,855.0,0.4111111111111111,unsupported,0.7362169961389501,favorable,D_dangerous_rheostat,chembl_target,transient_inhibition,broadly-essential,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SIN3B,855.0,0.4111111111111111,unsupported,-0.0035309309557274,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RAB11FIP1,857.0,0.410515873015873,unsupported,0.0017684447473107,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MAN1A2,858.0,0.4099206349206349,unsupported,0.4711806538018636,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NCOR1,859.0,0.4095238095238095,unsupported,0.1295847749317955,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
KCNA2,860.0,0.4081349206349206,unsupported,0.7236616743388672,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
VPS35,861.0,0.4075396825396825,unsupported,0.0385105241389883,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
FARS2,862.0,0.4071428571428571,unsupported,-0.0680482352544237,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
GABARAPL1,863.0,0.406547619047619,unsupported,0.1220324049168291,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
LZTS1,863.0,0.406547619047619,unsupported,-0.1499756589374987,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RASGRP1,865.0,0.4063492063492063,unsupported,-0.3714025426554769,unfavorable,,,,,L1 (axis literature),C — Probe-only biology
TRIP12,866.0,0.4057539682539682,unsupported,0.0027165326582481,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
INSR,867.0,0.4055555555555555,unsupported,0.2794804665803531,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
HNRNPM,868.0,0.4053571428571428,unsupported,0.8893850097465736,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
EHMT1,869.0,0.403968253968254,unsupported,-0.2143244227928427,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
WDR24,870.0,0.4037698412698413,unsupported,-0.2861699314577017,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
LRRC25,871.0,0.4021825396825397,unsupported,0.3754432577048443,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
STYXL1,872.0,0.4017857142857143,unsupported,0.0206548951725522,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
MVB12B,873.0,0.4015873015873016,unsupported,0.0978931096982198,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ORAI1,874.0,0.4013888888888889,unsupported,-0.0367630174957104,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SLC3A2,875.0,0.4011904761904762,unsupported,0.3882585082309455,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
FLAD1,876.0,0.4005952380952381,unsupported,0.3141641229948874,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SRF,877.0,0.4003968253968254,unsupported,-0.1450082524054569,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TPT1,878.0,0.3998015873015872,unsupported,0.2786869709579676,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
WIZ,879.0,0.3992063492063492,unsupported,-0.1818155281166455,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
FKBP2,880.0,0.3990079365079365,unsupported,-0.1764272425335852,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ABHD13,881.0,0.3986111111111111,unsupported,0.2192119577355621,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
PCNX4,882.0,0.3970238095238095,unsupported,-0.0612214491364206,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
TEP1,883.0,0.3962301587301587,unsupported,-0.311932920542221,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
C6orf62,884.0,0.396031746031746,unsupported,0.2177849710058984,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
IL12RB2,885.0,0.396031746031746,unsupported,-0.0654480919338243,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
RBM33,886.0,0.3954365079365079,unsupported,0.4090980526942849,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
DNAJC24,887.0,0.3952380952380953,unsupported,-0.0703512277794183,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
USP10,888.0,0.3948412698412699,unsupported,-0.0094331319893189,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
SUPT4H1,889.0,0.3946428571428572,unsupported,0.1858279388816532,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MTERF3,890.0,0.3942460317460318,unsupported,0.1587985360102113,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
FBRS,891.0,0.3936507936507936,unsupported,-0.0099283786692991,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
GADD45GIP1,892.0,0.393452380952381,unsupported,0.1625178011785993,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
GPATCH8,892.0,0.393452380952381,unsupported,0.0996169012534217,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
DOP1B,894.0,0.3934523809523809,unsupported,0.291298254510232,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CCND2,894.0,0.3934523809523809,unsupported,-0.2654999519742286,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
DNAH3,896.0,0.3924603174603174,unsupported,0.1444951542646801,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
THRAP3,897.0,0.392063492063492,unsupported,-0.4759147061366526,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CHURC1,898.0,0.3910714285714286,unsupported,0.2604083701374717,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
BRMS1,899.0,0.3908730158730158,unsupported,-0.0531387581883413,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
UBL7,900.0,0.3906746031746032,unsupported,0.3003457092951401,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
TNPO1,901.0,0.389484126984127,unsupported,0.3074355237985332,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
NR2C2,902.0,0.3892857142857143,unsupported,0.1594325591380106,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
DR1,903.0,0.3888888888888889,unsupported,0.4012682490461261,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
EBF3,904.0,0.3882936507936508,unsupported,0.3940339782037426,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
R3HCC1L,905.0,0.3882936507936507,unsupported,0.3843497517601566,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
AKR1C1,906.0,0.3871031746031746,unsupported,0.0612417737767586,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
HOXC10,906.0,0.3871031746031746,unsupported,0.1829282534533478,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
MED19,908.0,0.3869047619047619,unsupported,0.5704315795673933,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
CASP9,909.0,0.386111111111111,unsupported,-0.0239650852425919,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PAX7,910.0,0.385515873015873,unsupported,0.1706433152162518,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
EIF4G2,911.0,0.3851190476190476,unsupported,0.9898845534939932,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ERCC6L,911.0,0.3851190476190476,unsupported,0.2979577647995944,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
RPS6KB1,913.0,0.3849206349206349,unsupported,0.1131621412955381,neutral,,,,,L0 (no direct clinical evidence),C — Probe-only biology
EIF1,914.0,0.3849206349206349,unsupported,0.1702274368302094,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
DNAJC3,914.0,0.3849206349206349,unsupported,0.3543426164753314,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
SFXN1,916.0,0.3847222222222222,unsupported,-0.1768081731712008,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
PYGM,917.0,0.3843253968253968,unsupported,-0.3622770883122133,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
CPOX,918.0,0.3837301587301587,unsupported,0.5964200305179475,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
RPRD2,919.0,0.3827380952380952,unsupported,0.1521667525791359,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
ZNF92,920.0,0.3825396825396825,unsupported,-0.4785116188859526,unfavorable,,,,,L0 (no direct clinical evidence),C — Probe-only biology
ABHD12,921.0,0.3823412698412698,unsupported,0.291925896328092,favorable,,,,,L0 (no direct clinical evidence),"F — Phenotype-associated, weak controller"
